unix_timestamp,datetime_utc,open,high,low,close
1767924000,2026-01-09 02:00:00,890.44,893.96,890.14,891.92
1767927600,2026-01-09 03:00:00,891.92,896.56,891.41,895.8
1767931200,2026-01-09 04:00:00,895.81,896.72,894.65,895.83
1767934800,2026-01-09 05:00:00,895.83,898.25,895.74,898.25
1767938400,2026-01-09 06:00:00,898.25,899,895.58,896.67
1767942000,2026-01-09 07:00:00,896.67,896.67,893.66,893.66
1767945600,2026-01-09 08:00:00,893.67,894.5,886.2,889.85
1767949200,2026-01-09 09:00:00,889.85,891.72,888.05,888.41
1767952800,2026-01-09 10:00:00,888.4,890.5,887.78,890.24
1767956400,2026-01-09 11:00:00,890.24,891.85,889.49,889.64
1767960000,2026-01-09 12:00:00,889.63,890.4,888,889.33
1767963600,2026-01-09 13:00:00,889.33,894.06,887.94,890.52
1767967200,2026-01-09 14:00:00,890.52,890.54,886.05,887.52
1767970800,2026-01-09 15:00:00,887.52,900.22,885.28,894.77
1767974400,2026-01-09 16:00:00,894.77,901.06,894.72,899.06
1767978000,2026-01-09 17:00:00,899.06,899.79,895.43,898.9
1767981600,2026-01-09 18:00:00,898.9,899.77,891.6,895.54
1767985200,2026-01-09 19:00:00,895.54,895.55,890.94,893.34
1767988800,2026-01-09 20:00:00,893.33,896,892.7,893.18
1767992400,2026-01-09 21:00:00,893.18,896.36,891.94,896.33
1767996000,2026-01-09 22:00:00,896.34,897.08,894.52,896.55
1767999600,2026-01-09 23:00:00,896.55,898.25,896.25,896.86
1768003200,2026-01-10 00:00:00,896.87,899.73,896.81,897.88
1768006800,2026-01-10 01:00:00,897.89,900.08,897.68,899.4
1768010400,2026-01-10 02:00:00,899.4,901.28,899.01,900.06
1768014000,2026-01-10 03:00:00,900.06,908,898.92,907.31
1768017600,2026-01-10 04:00:00,907.31,908.64,903.05,906.29
1768021200,2026-01-10 05:00:00,906.29,910.22,905.21,907.36
1768024800,2026-01-10 06:00:00,907.37,909.53,905.78,906.22
1768028400,2026-01-10 07:00:00,906.23,908.65,905.22,905.37
1768032000,2026-01-10 08:00:00,905.38,906.43,902.66,903.8
1768035600,2026-01-10 09:00:00,903.79,903.92,898.98,900.95
1768039200,2026-01-10 10:00:00,900.96,903.09,900.25,902.68
1768042800,2026-01-10 11:00:00,902.68,902.68,900.46,900.47
1768046400,2026-01-10 12:00:00,900.47,900.76,899.39,899.64
1768050000,2026-01-10 13:00:00,899.64,903.17,899.13,902.75
1768053600,2026-01-10 14:00:00,902.75,905.93,901.51,905.02
1768057200,2026-01-10 15:00:00,905.02,910.82,904.28,908.78
1768060800,2026-01-10 16:00:00,908.79,909.66,906.89,909.4
1768064400,2026-01-10 17:00:00,909.4,910.55,907.55,908.04
1768068000,2026-01-10 18:00:00,908.04,913.34,908.04,912.14
1768071600,2026-01-10 19:00:00,912.15,915.86,911.45,913.93
1768075200,2026-01-10 20:00:00,913.94,915.91,909.27,909.48
1768078800,2026-01-10 21:00:00,909.48,909.84,903.34,904.49
1768082400,2026-01-10 22:00:00,904.49,904.94,902.23,903.5
1768086000,2026-01-10 23:00:00,903.51,908.09,903.44,907.93
1768089600,2026-01-11 00:00:00,907.93,909.3,905.22,906.25
1768093200,2026-01-11 01:00:00,906.25,908.41,904.3,908.05
1768096800,2026-01-11 02:00:00,908.06,911.05,907.87,910.44
1768100400,2026-01-11 03:00:00,910.43,914.11,908.95,913.2
1768104000,2026-01-11 04:00:00,913.21,915,911.5,913.1
1768107600,2026-01-11 05:00:00,913.11,914.67,910.75,913.38
1768111200,2026-01-11 06:00:00,913.39,914.4,910.69,913.87
1768114800,2026-01-11 07:00:00,913.87,916.3,912.36,913.55
1768118400,2026-01-11 08:00:00,913.55,917.33,912.8,916.81
1768122000,2026-01-11 09:00:00,916.82,917.06,912.02,913.33
1768125600,2026-01-11 10:00:00,913.33,913.51,911.77,912.75
1768129200,2026-01-11 11:00:00,912.75,913.46,911.62,912.05
1768132800,2026-01-11 12:00:00,912.06,914.41,912.06,913.41
1768136400,2026-01-11 13:00:00,913.42,914,911.91,913.87
1768140000,2026-01-11 14:00:00,913.87,915.38,910.52,911.26
1768143600,2026-01-11 15:00:00,911.26,911.69,906.29,908.64
1768147200,2026-01-11 16:00:00,908.64,911.17,907.57,907.74
1768150800,2026-01-11 17:00:00,907.75,908.92,906.18,907.32
1768154400,2026-01-11 18:00:00,907.33,907.6,905.2,906.22
1768158000,2026-01-11 19:00:00,906.23,906.79,903.5,904.45
1768161600,2026-01-11 20:00:00,904.45,904.59,900.58,902.28
1768165200,2026-01-11 21:00:00,902.29,905.31,900.02,904.8
1768168800,2026-01-11 22:00:00,904.81,904.81,901.28,902.68
1768172400,2026-01-11 23:00:00,902.69,904.65,898.75,904.32
1768176000,2026-01-12 00:00:00,904.32,906.13,896.85,901.85
1768179600,2026-01-12 01:00:00,901.85,905.48,900.43,903.29
